Academic Level,Degree,Faculty,Module,Module Units,Module Type,Prog Code,Prog Credits,Prog Descr,Prog Year,Year Credits
UGRD,BCom,EMS,BEM 224,16,Core,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,BEM 224,16,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,BEM 224,16,Core,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,BEM 224,16,Core,7130162,378,Marketing Management,02,138
UGRD,BCom,EMS,BEM 224,16,Elective,7130172,422,Informatics,02,145
UGRD,BCom,EMS,BEM 224,16,Elective,7130173,435,Informatics,02,147
UGRD,BCom,EMS,BEM 224,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,BEM 224,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,BEM 224,16,Elective,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,BEM 224,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,BEM 256,16,Core,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,BEM 256,16,Core,7130162,378,Marketing Management,02,138
UGRD,BCom,EMS,BEM 314,20,Core,7130062,394,Business Management,FIN,120
UGRD,BCom,EMS,BEM 314,20,Core,7130065,383,Business Management,FIN,120
UGRD,BCom,EMS,BEM 314,20,Core,7130068,393,Business Management,FIN,125
UGRD,BCom,EMS,BEM 314,20,Core,7130161,389,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 314,20,Core,7130162,378,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7130242,417,Tourism Management,FIN,120
UGRD,BCom,EMS,BEM 314,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,BEM 315,20,Core,7130161,389,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 315,20,Core,7130162,378,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Core,7130062,394,Business Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Core,7130065,383,Business Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Core,7130161,389,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Core,7130162,378,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7130172,422,Informatics,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7130173,435,Informatics,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7130242,417,Tourism Management,FIN,120
UGRD,BCom,EMS,BEM 321,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,BEM 356,20,Core,7130161,389,Marketing Management,FIN,120
UGRD,BCom,EMS,BEM 356,20,Core,7130162,378,Marketing Management,FIN,120
UGRD,BCom,EMS,BER 210,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,BER 210,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,BER 210,16,Core,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,BER 210,16,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,BER 210,16,Core,7130067,424,Supply Chain Management,02,159
UGRD,BCom,EMS,BER 210,16,Core,7130068,393,Business Management,02,148
UGRD,BCom,EMS,BER 210,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,BER 210,16,Core,7130144,388,Human Resource Management,02,120
UGRD,BCom,EMS,BER 210,16,Core,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,BER 210,16,Core,7130162,378,Marketing Management,02,138
UGRD,BCom,EMS,BER 210,16,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,BER 210,16,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,BER 210,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,BER 210,16,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,BER 210,16,Core,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,BER 210,16,Core,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,BER 210,16,Core,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,BER 210,16,Core,7130281,398,Communication Management,02,122
UGRD,BCom,EMS,BER 210,16,Core,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,BER 220,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,BER 220,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,BER 220,16,Core,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,BER 220,16,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,BER 220,16,Core,7130067,424,Supply Chain Management,02,159
UGRD,BCom,EMS,BER 220,16,Core,7130068,393,Business Management,02,148
UGRD,BCom,EMS,BER 220,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,BER 220,16,Core,7130144,388,Human Resource Management,02,120
UGRD,BCom,EMS,BER 220,16,Core,7130172,422,Informatics,02,145
UGRD,BCom,EMS,BER 220,16,Core,7130173,435,Informatics,02,147
UGRD,BCom,EMS,BER 220,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,BER 220,16,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,BER 220,16,Core,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,BER 220,16,Core,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,BER 220,16,Core,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,BER 220,16,Core,7130281,398,Communication Management,02,122
UGRD,BCom,EMS,BER 220,16,Core,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,BLB 200,32,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,BLB 300,40,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,BPE 211,6,Fundamental,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,BPE 211,6,Fundamental,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,BPE 221,6,Fundamental,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,BUS 100,40,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,BUS 200,20,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,BUS 300,21,Core,7130044,453,Accounting Sciences,FIN,146
UGRD,BCom,EMS,COS 110,16,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,COS 110,16,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,COS 122,16,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,COS 132,16,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,COS 132,16,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,COS 132,16,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,COS 151,8,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,DLR 320,15,Core,7130151,429,Law,FIN,142
UGRD,BCom,EMS,DLR 320,15,Core,7130152,417,Law,FIN,142
UGRD,BCom,EMS,EKN 110,10,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,EKN 110,10,Core,7130012,416,Econometrics,01,133
UGRD,BCom,EMS,EKN 110,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,EKN 110,10,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,EKN 110,10,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,EKN 110,10,Core,7130051,419,Economics,01,137
UGRD,BCom,EMS,EKN 110,10,Core,7130052,418,Economics,01,137
UGRD,BCom,EMS,EKN 110,10,Core,7130062,394,Business Management,01,135
UGRD,BCom,EMS,EKN 110,10,Core,7130063,416,Entrepreneurship,01,115
UGRD,BCom,EMS,EKN 110,10,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,EKN 110,10,Core,7130065,383,Business Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,EKN 110,10,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130151,429,Law,01,146
UGRD,BCom,EMS,EKN 110,10,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,EKN 110,10,Core,7130161,389,Marketing Management,01,125
UGRD,BCom,EMS,EKN 110,10,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,EKN 110,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,EKN 110,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,EKN 110,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,EKN 110,10,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,EKN 110,10,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,EKN 110,10,Core,7130242,417,Tourism Management,01,125
UGRD,BCom,EMS,EKN 110,10,Core,7130261,402,Statistics,01,130
UGRD,BCom,EMS,EKN 110,10,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,EKN 110,10,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,EKN 110,10,Core,7130281,398,Communication Management,01,136
UGRD,BCom,EMS,EKN 110,10,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,EKN 113,15,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,EKN 113,15,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130011,419,Econometrics,01,153
UGRD,BCom,EMS,EKN 120,10,Core,7130012,416,Econometrics,01,133
UGRD,BCom,EMS,EKN 120,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,EKN 120,10,Core,7130043,458,Accounting Sciences,01,127
UGRD,BCom,EMS,EKN 120,10,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,EKN 120,10,Core,7130051,419,Economics,01,137
UGRD,BCom,EMS,EKN 120,10,Core,7130052,418,Economics,01,137
UGRD,BCom,EMS,EKN 120,10,Core,7130062,394,Business Management,01,135
UGRD,BCom,EMS,EKN 120,10,Core,7130063,416,Entrepreneurship,01,115
UGRD,BCom,EMS,EKN 120,10,Core,7130064,394,Supply Chain Management,01,135
UGRD,BCom,EMS,EKN 120,10,Core,7130065,383,Business Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130067,424,Supply Chain Management,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130068,393,Business Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130092,376,Agribusiness Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130144,388,Human Resource Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130151,429,Law,01,146
UGRD,BCom,EMS,EKN 120,10,Core,7130152,417,Law,01,151
UGRD,BCom,EMS,EKN 120,10,Core,7130161,389,Marketing Management,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130162,378,Marketing Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130172,422,Informatics,01,161
UGRD,BCom,EMS,EKN 120,10,Core,7130173,435,Informatics,01,165
UGRD,BCom,EMS,EKN 120,10,Core,7130202,485,Investment Management,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130204,421,Financial Sciences,01,110
UGRD,BCom,EMS,EKN 120,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130221,409,Economic and Management Sc,01,145
UGRD,BCom,EMS,EKN 120,10,Core,7130222,378,Economic and Management Sc,01,120
UGRD,BCom,EMS,EKN 120,10,Core,7130242,417,Tourism Management,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130261,402,Statistics,01,130
UGRD,BCom,EMS,EKN 120,10,Core,7130262,398,Statistics,01,125
UGRD,BCom,EMS,EKN 120,10,Core,7130264,393,Statistics,01,135
UGRD,BCom,EMS,EKN 120,10,Core,7130281,398,Communication Management,01,136
UGRD,BCom,EMS,EKN 120,10,Core,7139923,452,BCom 4-year programme,02,130
UGRD,BCom,EMS,EKN 123,15,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,EKN 123,15,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,EKN 214,16,Core,7130011,419,Econometrics,02,136
UGRD,BCom,EMS,EKN 214,16,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,EKN 214,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,EKN 214,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,EKN 214,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,EKN 214,16,Core,7130205,418,Investment Management,02,157
UGRD,BCom,EMS,EKN 214,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,EKN 214,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,EKN 214,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 214,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 214,16,Elective,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,EKN 214,16,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,EKN 214,16,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,EKN 214,16,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,EKN 214,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,EKN 224,16,Core,7130011,419,Econometrics,02,136
UGRD,BCom,EMS,EKN 224,16,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,EKN 224,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,EKN 224,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,EKN 224,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,EKN 224,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,EKN 224,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 224,16,Elective,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,EKN 224,16,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,EKN 224,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,EKN 234,16,Core,7130011,419,Econometrics,02,136
UGRD,BCom,EMS,EKN 234,16,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,EKN 234,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,EKN 234,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,EKN 234,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,EKN 234,16,Core,7130205,418,Investment Management,02,157
UGRD,BCom,EMS,EKN 234,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,EKN 234,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,EKN 234,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 234,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 234,16,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,EKN 234,16,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,EKN 234,16,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,EKN 234,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,EKN 244,16,Core,7130011,419,Econometrics,02,136
UGRD,BCom,EMS,EKN 244,16,Core,7130012,416,Econometrics,02,149
UGRD,BCom,EMS,EKN 244,16,Core,7130051,419,Economics,02,146
UGRD,BCom,EMS,EKN 244,16,Core,7130052,418,Economics,02,151
UGRD,BCom,EMS,EKN 244,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,EKN 244,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,EKN 244,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,EKN 244,16,Elective,7130264,393,Statistics,02,130
UGRD,BCom,EMS,EKN 244,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,EKN 310,20,Core,7130011,419,Econometrics,FIN,146
UGRD,BCom,EMS,EKN 310,20,Core,7130012,416,Econometrics,FIN,134
UGRD,BCom,EMS,EKN 310,20,Core,7130051,419,Economics,FIN,130
UGRD,BCom,EMS,EKN 310,20,Core,7130052,418,Economics,FIN,130
UGRD,BCom,EMS,EKN 310,20,Core,7130092,376,Agribusiness Management,FIN,124
UGRD,BCom,EMS,EKN 310,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,EKN 310,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,EKN 310,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,EKN 310,20,Elective,7130205,418,Investment Management,FIN,157
UGRD,BCom,EMS,EKN 310,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 310,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 310,20,Elective,7130242,417,Tourism Management,FIN,120
UGRD,BCom,EMS,EKN 310,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,EKN 310,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,EKN 310,20,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,EKN 310,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,EKN 314,20,Core,7130011,419,Econometrics,FIN,146
UGRD,BCom,EMS,EKN 314,20,Core,7130051,419,Economics,FIN,130
UGRD,BCom,EMS,EKN 314,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,EKN 314,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 314,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,EKN 314,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,EKN 315,20,Core,7130012,416,Econometrics,FIN,134
UGRD,BCom,EMS,EKN 315,20,Core,7130052,418,Economics,FIN,130
UGRD,BCom,EMS,EKN 315,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,EKN 315,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 315,20,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,EKN 315,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,EKN 320,20,Core,7130011,419,Econometrics,FIN,146
UGRD,BCom,EMS,EKN 320,20,Core,7130012,416,Econometrics,FIN,134
UGRD,BCom,EMS,EKN 320,20,Core,7130051,419,Economics,FIN,130
UGRD,BCom,EMS,EKN 320,20,Core,7130052,418,Economics,FIN,130
UGRD,BCom,EMS,EKN 320,20,Core,7130092,376,Agribusiness Management,FIN,124
UGRD,BCom,EMS,EKN 320,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,EKN 320,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,EKN 320,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,EKN 320,20,Elective,7130205,418,Investment Management,FIN,157
UGRD,BCom,EMS,EKN 320,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 320,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 320,20,Elective,7130242,417,Tourism Management,FIN,120
UGRD,BCom,EMS,EKN 320,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,EKN 320,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,EKN 320,20,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,EKN 320,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,EKN 325,20,Core,7130011,419,Econometrics,FIN,146
UGRD,BCom,EMS,EKN 325,20,Core,7130012,416,Econometrics,FIN,134
UGRD,BCom,EMS,EKN 325,20,Core,7130051,419,Economics,FIN,130
UGRD,BCom,EMS,EKN 325,20,Core,7130052,418,Economics,FIN,130
UGRD,BCom,EMS,EKN 325,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,EKN 325,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,EKN 325,20,Elective,7130221,409,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 325,20,Elective,7130222,378,Economic and Management Sc,FIN,120
UGRD,BCom,EMS,EKN 325,20,Elective,7130261,402,Statistics,FIN,130
UGRD,BCom,EMS,EKN 325,20,Elective,7130262,398,Statistics,FIN,135
UGRD,BCom,EMS,EKN 325,20,Elective,7130264,393,Statistics,FIN,130
UGRD,BCom,EMS,EKN 325,20,Elective,7139923,452,BCom 4-year programme,FIN,120
UGRD,BCom,EMS,ENG 110,12,Elective,7130151,429,Law,01,146
UGRD,BCom,EMS,ENG 110,12,Fundamental,7130152,417,Law,01,151
UGRD,BCom,EMS,ENG 118,12,Fundamental,7130151,429,Law,01,146
UGRD,BCom,EMS,ENG 118,12,Fundamental,7130152,417,Law,01,151
UGRD,BCom,EMS,ENG 120,12,Elective,7130151,429,Law,01,146
UGRD,BCom,EMS,ENG 120,12,Fundamental,7130152,417,Law,01,151
UGRD,BCom,EMS,ERF 222,15,Core,7130151,429,Law,02,124
UGRD,BCom,EMS,ERF 222,15,Core,7130152,417,Law,02,124
UGRD,BCom,EMS,FBS 112,10,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,FBS 112,10,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,FBS 112,10,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,FBS 121,10,Core,7130042,445,Accounting Sciences,01,119
UGRD,BCom,EMS,FBS 121,10,Core,7130205,418,Investment Management,01,125
UGRD,BCom,EMS,FBS 121,10,Core,7130206,418,Financial Management Sciences,01,120
UGRD,BCom,EMS,FBS 122,10,Elective,7130261,402,Statistics,01,130
UGRD,BCom,EMS,FBS 122,10,Elective,7130262,398,Statistics,01,125
UGRD,BCom,EMS,FBS 122,10,Elective,7130264,393,Statistics,01,135
UGRD,BCom,EMS,FBS 200,32,Core,7130042,445,Accounting Sciences,02,166
UGRD,BCom,EMS,FBS 200,32,Core,7130043,458,Accounting Sciences,02,171
UGRD,BCom,EMS,FBS 210,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,FBS 210,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FBS 210,16,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,FBS 210,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,FBS 210,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,FBS 212,16,Core,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,FBS 212,16,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,FBS 212,16,Core,7130067,424,Supply Chain Management,02,159
UGRD,BCom,EMS,FBS 212,16,Core,7130068,393,Business Management,02,148
UGRD,BCom,EMS,FBS 212,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,FBS 212,16,Core,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,FBS 212,16,Core,7130162,378,Marketing Management,02,138
UGRD,BCom,EMS,FBS 212,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FBS 212,16,Core,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,FBS 212,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,FBS 212,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,FBS 212,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,FBS 220,16,Core,7130202,485,Investment Management,02,181
UGRD,BCom,EMS,FBS 220,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FBS 220,16,Core,7130206,418,Financial Management Sciences,02,178
UGRD,BCom,EMS,FBS 220,16,Elective,7130151,429,Law,02,124
UGRD,BCom,EMS,FBS 220,16,Elective,7130152,417,Law,02,124
UGRD,BCom,EMS,FBS 222,16,Core,7130063,416,Entrepreneurship,02,170
UGRD,BCom,EMS,FBS 222,16,Core,7130065,383,Business Management,02,143
UGRD,BCom,EMS,FBS 222,16,Core,7130067,424,Supply Chain Management,02,159
UGRD,BCom,EMS,FBS 222,16,Core,7130068,393,Business Management,02,148
UGRD,BCom,EMS,FBS 222,16,Core,7130092,376,Agribusiness Management,02,132
UGRD,BCom,EMS,FBS 222,16,Core,7130161,389,Marketing Management,02,138
UGRD,BCom,EMS,FBS 222,16,Core,7130162,378,Marketing Management,02,138
UGRD,BCom,EMS,FBS 222,16,Core,7130204,421,Financial Sciences,02,181
UGRD,BCom,EMS,FBS 222,16,Core,7130242,417,Tourism Management,02,138
UGRD,BCom,EMS,FBS 222,16,Elective,7130221,409,Economic and Management Sc,02,138
UGRD,BCom,EMS,FBS 222,16,Elective,7130222,378,Economic and Management Sc,02,138
UGRD,BCom,EMS,FBS 222,16,Elective,7139923,452,BCom 4-year programme,03,117
UGRD,BCom,EMS,FBS 300,40,Core,7130042,445,Accounting Sciences,FIN,160
UGRD,BCom,EMS,FBS 300,40,Core,7130043,458,Accounting Sciences,FIN,160
UGRD,BCom,EMS,FBS 310,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,FBS 310,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,FBS 310,20,Core,7130206,418,Financial Management Sciences,FIN,120
UGRD,BCom,EMS,FBS 310,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,FBS 310,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,FBS 320,20,Core,7130202,485,Investment Management,FIN,160
UGRD,BCom,EMS,FBS 320,20,Core,7130204,421,Financial Sciences,FIN,120
UGRD,BCom,EMS,FBS 320,20,Core,7130206,418,Financial Management Sciences,FIN,120
UGRD,BCom,EMS,FBS 320,20,Elective,7130151,429,Law,FIN,142
UGRD,BCom,EMS,FBS 320,20,Elective,7130152,417,Law,FIN,142
UGRD,BCom,EMS,FDM 120,12,Core,7130044,453,Accounting Sciences,01,155
UGRD,BCom,EMS,FDM 200,24,Core,7130044,453,Accounting Sciences,02,152
UGRD,BCom,EMS,FDM 300,30,Core,7130044,453,Accounting Sciences,FIN,146
UGRD,BCom,EMS,FIL 251,10,Elective,7130261,402,Statistics,02,136
UGRD,BCom,EMS,FIL 251,10,Elective,7130262,398,Statistics,02,141
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130051,419,Economics,02,146
UGRD,BCom,EMS,FIL 251,10,Fundamental,7130062,394,Business Management,02,138
