"faculty_code","source_faculty_code","programme_code","programme_name","year_level_raw","year_level_sort","module_code","module_name","module_type","module_units","source_file","last_verified","notes"
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 326","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 327","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 328","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 329","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121022","General Management","FIN","1","GAD 330","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 300","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 301","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 302","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 303","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 304","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 305","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 306","","Core","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 307","","Core","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 308","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 309","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 310","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 311","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 312","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 313","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 314","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 315","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 316","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 326","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 327","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 328","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 329","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121023","General Management","FIN","1","GAD 330","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 300","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 301","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 302","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 303","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 304","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 305","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 306","","Core","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 307","","Core","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 308","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 309","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 310","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 311","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 312","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 313","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 314","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 315","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 316","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 326","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 327","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 328","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 329","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121024","General Management","FIN","1","GAD 330","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 300","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 301","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 302","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 303","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 304","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 305","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 306","","Core","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 307","","Core","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 308","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 309","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 310","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 311","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 312","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 313","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 314","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 315","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 316","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 326","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 327","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 328","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 329","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121025","General Management","FIN","1","GAD 330","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 300","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 301","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 302","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 303","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 304","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 305","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 306","","Core","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 307","","Core","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 308","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 309","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 310","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 311","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 312","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 313","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 314","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 315","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 316","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 326","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 327","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 328","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 329","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121026","General Management","FIN","1","GAD 330","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 300","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 301","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 302","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 303","","Core","11","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 304","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 305","","Core","10","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 306","","Core","20","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 307","","Core","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 308","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 309","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 310","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 311","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 312","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 313","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 314","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 315","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 316","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 317","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 318","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 319","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 320","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 321","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 322","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 323","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 324","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
"GIBS","GIBS","7121027","General Management","FIN","1","GAD 325","","Elective","9","University_of_Pretoria_Curriculumn_Data.csv","2026-06-13","Module name not supplied in source CSV; code only."
